TRAVEL_ID,VISIT_AREA_NM,GUNGU,ROAD_NM_ADDR,LOTNO_ADDR,LONGITUDE,LATITUDE,VISIT_AREA_TYPE_CD,VISIT_CHC_REASON_CD,REVISIT_YN,REVISIT_INTENTION,RCMDTN_INTENTION,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STATUS_ACCOMPANY,DGSTFN
116,한양도성박물관,종로구,서울 종로구 율곡로 283,서울 종로구 종로6가 70-6,127.008544,37.572947,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,남,50대 이상,1,1,1,1,1,3,가족,5.0
117,버터베이커리,마포구,서울 마포구 동교로 226,서울 마포구 동교동 152-1,126.924022,37.55997,음식점/카페,지명도/명소/핫플레이스,Y,5.0,5.0,여,10~20,1,3,2,1,1,3,혼자,1.0
118,덕수궁,중구,서울 중구 세종대로 99,서울 중구 정동 5-1,126.974895,37.565564,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,3,3,1,3,3,2,혼자,5.0
119,청계천,종로구,,서울 종로구 서린동 148,126.978647,37.569147,자연,지명도/명소/핫플레이스,Y,5.0,5.0,남,30~40,3,1,3,2,3,1,혼자,5.0
43,스파오 타임스퀘어점,영등포구,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,126.903712,37.517237,쇼핑,과거 경험이 좋아서,N,5.0,5.0,여,10~20,1,1,3,2,3,2,연인,4.0
120,국립중앙박물관,용산구,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,126.980214,37.524018,역사/유적지,지명도/명소/핫플레이스,N,4.0,4.0,여,30~40,1,1,3,3,3,1,가족,4.0
121,보광사,용산구,서울 용산구 장문로15나길 6,서울 용산구 보광동 419,126.997407,37.527137,역사/유적지,지명도/명소/핫플레이스,N,2.0,2.0,남,30~40,1,1,3,2,1,1,연인,3.0
122,롯데월드 어드벤처,송파구,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.098233,37.510878,테마시설,가기 편해서/교통이 좋아서,Y,5.0,5.0,남,10~20,3,3,1,1,1,1,혼자,5.0
123,스쿠퍼젤라또,종로구,서울 종로구 자하문로7길 10,서울 종로구 통인동 158,126.971186,37.578382,음식점/카페,기타,N,5.0,5.0,여,10~20,1,3,1,1,1,2,연인,5.0
124,광화문광장,종로구,서울 종로구 세종대로 지하 172,서울 종로구 세종로 1-68,126.976916,37.572603,쇼핑,지명도/명소/핫플레이스,Y,5.0,5.0,여,30~40,1,2,3,2,2,3,혼자,5.0
125,펀타임 대학로,종로구,서울 종로구 대명길 24,서울 종로구 명륜2가 36-1,127.000258,37.583381,문화시설,과거 경험이 좋아서,N,4.0,2.0,여,10~20,1,1,1,1,2,2,연인,3.0
126,롯데백화점 본점,중구,서울 중구 남대문로 81,서울 중구 소공동 1,126.981754,37.564906,쇼핑,과거 경험이 좋아서,N,5.0,5.0,여,30~40,1,1,1,1,1,3,가족,5.0
127,롯데월드,송파구,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.098064,37.51132,테마시설,과거 경험이 좋아서,Y,5.0,5.0,남,30~40,1,1,1,3,1,1,혼자,5.0
128,서울앵무새,성동구,서울 성동구 서울숲9길 3,서울 성동구 성수동1가 685-213,127.043604,37.548299,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,10~20,1,1,1,2,3,3,연인,5.0
129,스타벅스 송파KT점,송파구,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,127.106303,37.514,음식점/카페,가기 편해서/교통이 좋아서,N,3.0,3.0,남,10~20,3,1,1,1,1,1,친구,3.0
130,삼청동수제비,종로구,서울 종로구 삼청로 101-1,서울 종로구 삼청동 102-2,126.981971,37.584598,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,남,30~40,3,3,1,3,3,1,연인,4.0
131,남산,용산구,서울 용산구 남산공원길 105,서울 용산구 용산동2가 산 1-3,126.990888,37.548743,자연,지명도/명소/핫플레이스,Y,4.0,4.0,남,50대 이상,3,3,3,3,3,3,혼자,4.0
132,남산골산채집,중구,서울 중구 소파로 93,서울 중구 예장동 8-16,126.985178,37.556797,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,2,2,1,1,1,가족,5.0
133,신동궁 감자탕뼈숯불구이,중구,서울 중구 명동9길 43,서울 중구 을지로2가 199-18,126.983963,37.565699,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,3,1,1,3,3,1,혼자,5.0
134,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,기타,N,5.0,5.0,남,10~20,2,1,1,3,1,2,혼자,5.0
135,운현궁,종로구,서울 종로구 삼일대로 464,서울 종로구 운니동 114-10,126.987086,37.576226,역사/유적지,과거 경험이 좋아서,N,4.0,4.0,남,30~40,1,1,1,1,3,3,혼자,5.0
136,코엑스 아쿠아리움,강남구,서울 강남구 영동대로 513,서울 강남구 삼성동 159,127.058708,37.513301,테마시설,지명도/명소/핫플레이스,N,4.0,4.0,남,30~40,3,1,3,3,1,2,혼자,4.0
137,서화커피,종로구,서울 종로구 대학로9가길 8,서울 종로구 명륜4가 140-9,127.000023,37.581593,음식점/카페,지명도/명소/핫플레이스,N,5.0,4.0,여,10~20,1,1,3,3,3,3,혼자,5.0
138,갈매울감자탕,동작구,서울 동작구 양녕로 282-1,서울 동작구 상도1동 638-2,126.95045,37.504403,음식점/카페,가기 편해서/교통이 좋아서,Y,5.0,5.0,남,10~20,3,1,1,3,3,3,연인,4.0
139,코지블루,송파구,서울 송파구 백제고분로45길 7,서울 송파구 송파동 45-5,127.110303,37.509217,쇼핑,지명도/명소/핫플레이스,N,5.0,4.0,여,10~20,2,1,1,3,3,3,혼자,5.0
140,퍼센트아라비카,강남구,서울 강남구 영동대로 513,서울 강남구 삼성동 159,127.059743,37.511733,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,10~20,2,1,2,1,2,2,혼자,4.0
141,국립민속박물관,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-1,126.979033,37.581709,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,2,1,3,3,3,1,혼자,5.0
142,땡쓰오트 안국,종로구,서울 종로구 북촌로 21-10,서울 종로구 재동 36-2,126.984604,37.57879,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,남,30~40,1,1,1,3,3,1,혼자,5.0
143,혜화동버거,종로구,서울 종로구 동숭3길 6-4,서울 종로구 동숭동 130-63,127.004719,37.581128,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,1,2,1,2,2,2,연인,5.0
144,잠실종합운동장 올림픽주경기장,송파구,서울 송파구 올림픽로 25,서울 송파구 잠실동 10,127.072789,37.515852,레저/스포츠,기타,Y,5.0,5.0,여,10~20,1,1,3,3,3,3,혼자,5.0
145,먼치스앤구디스,성동구,서울 성동구 연무장길 33,서울 성동구 성수동2가 316-59,127.053318,37.543127,쇼핑,지명도/명소/핫플레이스,N,3.0,5.0,남,10~20,1,3,1,2,3,3,연인,4.0
146,신라아이파크면세점,용산구,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.9643,37.529768,쇼핑,가기 편해서/교통이 좋아서,N,2.0,2.0,남,30~40,1,1,1,1,1,3,혼자,3.0
91,석촌호수 서호,송파구,서울특별시 송파구 송파나루길 15,서울 송파구 잠실동 47,127.099113,37.507681,자연,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,2,1,1,3,연인,5.0
132,청진옥,종로구,서울 종로구 종로3길 32,서울 종로구 청진동 183-1,126.979449,37.571718,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,30~40,1,2,2,1,1,1,가족,4.0
147,만원수산,영등포구,서울 영등포구 영중로10길 33,서울 영등포구 영등포동3가 3-8,126.909001,37.518716,음식점/카페,과거 경험이 좋아서,N,1.0,2.0,여,10~20,2,1,2,3,3,3,연인,2.0
148,삼대냉면,중랑구,서울 중랑구 망우로66길 75,서울 중랑구 망우동 465-46,127.099579,37.596266,음식점/카페,지명도/명소/핫플레이스,Y,5.0,5.0,여,30~40,2,1,3,2,1,2,가족,5.0
149,석촌호수 동호,송파구,서울 송파구 송파나루길 166,서울 송파구 신천동 32,127.1059,37.511621,자연,과거 경험이 좋아서,Y,5.0,5.0,여,10~20,3,2,1,1,3,3,혼자,4.0
106,육회자매집 본점1호점,종로구,서울 종로구 종로 200-4,서울 종로구 종로4가 177,126.999887,37.570551,음식점/카페,과거 경험이 좋아서,Y,4.0,4.0,여,10~20,1,1,3,3,1,1,혼자,4.0
150,런던베이글뮤지엄 안국점,종로구,서울 종로구 북촌로4길 20,서울 종로구 계동 102-1,126.9862,37.579169,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,남,10~20,3,1,3,3,3,3,연인,4.0
151,제시,종로구,서울 종로구 대학로12길 50,서울 종로구 동숭동 1-78,127.003764,37.581819,쇼핑,지명도/명소/핫플레이스,N,2.0,3.0,여,30~40,2,1,3,3,3,3,가족,4.0
152,삼거리식당,중구,서울 중구 마른내로 145-1,서울 중구 광희동1가 281-1,127.003996,37.564864,음식점/카페,과거 경험이 좋아서,N,3.0,3.0,여,10~20,3,1,1,3,3,3,혼자,5.0
153,핀즈,성동구,서울 성동구 성수일로3길 4-13,서울 성동구 성수동1가 656-80,127.048231,37.542419,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,1,3,3,1,3,혼자,1.0
154,교다이야,마포구,서울 마포구 성지길 39,서울 마포구 합정동 370-8,126.91322,37.546848,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,10~20,3,2,3,2,3,2,연인,4.0
155,무릉,송파구,서울 송파구 백제고분로7길 24-14,서울 송파구 잠실동 191-9,127.081595,37.510021,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,여,10~20,2,1,3,3,3,1,혼자,5.0
156,폴바셋 롯데잠실점,송파구,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.098558,37.512035,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,여,30~40,2,1,3,3,2,3,가족,5.0
105,스타벅스 발산역,강서구,서울 강서구 강서로 388,서울 강서구 등촌동 678-14,126.839098,37.560062,음식점/카페,과거 경험이 좋아서,N,4.0,3.0,여,30~40,1,1,3,1,1,1,혼자,4.0
157,청와옥 을지로3가 직영점,중구,서울 중구 을지로 110,서울 중구 을지로3가 346-1,126.990051,37.566015,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,1,1,3,1,1,혼자,5.0
158,롯데월드 어드벤처,송파구,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.098233,37.510878,테마시설,지명도/명소/핫플레이스,Y,4.0,4.0,여,30~40,3,1,2,1,1,3,혼자,4.0
154,우육면관 광화문점,종로구,서울 종로구 종로7길 29-14,서울 종로구 청진동 39,126.981232,37.572041,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,남,10~20,3,2,3,2,3,2,연인,4.0
159,용두삼겹살쭈꾸미,광진구,서울 광진구 천호대로 647,서울 광진구 중곡동 115-4,127.089187,37.553297,음식점/카페,과거 경험이 좋아서,N,2.0,2.0,남,10~20,3,1,2,3,1,2,연인,3.0
160,국립현대미술관 서울관,종로구,서울 종로구 삼청로 30,서울 종로구 소격동 165-10,126.980098,37.578627,문화시설,지명도/명소/핫플레이스,Y,5.0,5.0,여,10~20,3,1,1,3,1,1,연인,5.0
161,서울 선릉과 정릉,강남구,서울 강남구 선릉로100길 1,서울 강남구 삼성동 131,127.048928,37.509111,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,1,1,3,1,3,혼자,5.0
162,청계천,종로구,,서울 종로구 서린동 148,126.978647,37.569147,자연,과거 경험이 좋아서,N,3.0,4.0,남,30~40,3,3,3,2,1,1,혼자,4.0
20,명동거리,중구,,서울 중구 명동2가,126.984901,37.562077,쇼핑,기타,Y,3.0,3.0,여,30~40,2,2,1,2,3,2,연인,3.0
163,3노트커피,영등포구,서울 영등포구 의사당대로1길 25,서울 영등포구 여의도동 44-23,126.929843,37.520052,음식점/카페,과거 경험이 좋아서,N,3.0,3.0,남,30~40,2,1,1,2,1,3,혼자,3.0
164,커먼그라운드,광진구,서울 광진구 아차산로 200,서울 광진구 자양동 17-1,127.065669,37.541056,쇼핑,지명도/명소/핫플레이스,N,3.0,3.0,여,10~20,2,1,3,1,1,3,연인,4.0
165,한성백제박물관,송파구,서울 송파구 위례성대로 71,서울 송파구 방이동 88-20,127.120895,37.515413,역사/유적지,지명도/명소/핫플레이스,N,3.0,3.0,여,10~20,2,1,3,2,1,3,혼자,4.0
85,은평한옥마을,은평구,서울 은평구 연서로50길 7-12,서울 은평구 진관동 127-27,126.939092,37.641486,자연,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,1,1,3,3,혼자,5.0
166,춘천식당,용산구,서울 용산구 한강대로7길 28,서울 용산구 한강로3가 40-227,126.961578,37.524835,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,30~40,2,1,2,3,1,3,연인,3.0
167,태극당,중구,서울 중구 동호로24길 7,서울 중구 장충동2가 189-5,127.00507,37.559505,음식점/카페,지명도/명소/핫플레이스,Y,4.0,4.0,여,10~20,1,1,3,3,3,3,혼자,4.0
168,JW메리어트호텔서울 플레이버즈,서초구,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,127.004664,37.504038,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,1,1,1,1,3,1,혼자,5.0
169,지수화풍,마포구,서울 마포구 마포대로 지하 100,서울 마포구 공덕동 237-9,126.951507,37.544606,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,1,3,2,1,3,혼자,5.0
170,피더블유에이,성동구,서울 성동구 연무장15길 11,서울 성동구 성수동2가 273-13,127.059491,37.542692,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,10~20,1,1,2,3,3,3,연인,5.0
100,남대문시장,중구,서울 중구 남대문시장4길 21,서울 중구 남창동 49-1,126.977627,37.559182,쇼핑,지명도/명소/핫플레이스,Y,4.0,4.0,여,50대 이상,3,2,3,2,1,3,혼자,4.0
171,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,여,50대 이상,1,1,2,2,3,1,친구,5.0
172,소피텔 앰배서더 서울,송파구,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,127.106403,37.51388,음식점/카페,가기 편해서/교통이 좋아서,N,5.0,5.0,남,30~40,3,3,1,3,1,2,가족,5.0
173,현대백화점유플렉스 신촌점,서대문구,서울 서대문구 연세로 13,서울 서대문구 창천동 30-1,126.936617,37.556738,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,2,1,3,1,2,1,연인,5.0
174,"스타벅스 아차산역, 몽촌토성8호선,아차산역5호선",광진구,서울 광진구 천호대로 676,서울 광진구 구의동 75-19,127.089868,37.550637,음식점/카페,기타,N,5.0,5.0,남,30~40,3,2,1,2,1,1,혼자,5.0
175,잠실종합운동장,송파구,서울 송파구 올림픽로 25,서울 송파구 잠실동 10-1,127.073025,37.514591,레저/스포츠,기타,Y,5.0,5.0,여,30~40,2,1,1,3,1,3,가족,5.0
116,청계광장,중구,강원도 춘천시 영서로 2260,서울 중구 태평로1가 1,126.977592,37.569075,자연,가기 편해서/교통이 좋아서,Y,4.0,4.0,남,50대 이상,1,1,1,1,1,3,가족,5.0
176,베드라핀,강남구,서울 강남구 논현로97길 23,서울 강남구 역삼동 639,127.033758,37.50276,음식점/카페,가기 편해서/교통이 좋아서,N,3.0,3.0,여,10~20,2,1,3,3,3,3,연인,4.0
177,다이소 공릉점,노원구,서울 노원구 동일로192길 29,서울 노원구 공릉동 388-34,127.074507,37.626439,쇼핑,과거 경험이 좋아서,Y,4.0,4.0,여,30~40,2,1,2,2,1,3,연인,3.0
178,롯데월드,송파구,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.098064,37.51132,테마시설,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,2,1,3,2,3,2,가족,4.0
179,스타벅스 안국점,종로구,서울 종로구 북촌로 5-1,서울 종로구 재동 109,126.985736,37.577434,음식점/카페,가기 편해서/교통이 좋아서,N,4.0,4.0,남,30~40,3,1,3,3,3,3,연인,5.0
180,현대백화점 신촌점,서대문구,서울 서대문구 신촌로 83,서울 서대문구 창천동 30-33,126.935816,37.556154,쇼핑,과거 경험이 좋아서,N,5.0,5.0,여,10~20,2,1,3,3,1,1,혼자,5.0
181,윈야드 성수,성동구,서울 성동구 연무장길 8-1,서울 성동구 성수동1가 16-33,127.050422,37.543849,음식점/카페,과거 경험이 좋아서,N,1.0,3.0,여,30~40,3,1,3,1,3,1,친구,4.0
182,전통주갤러리,종로구,서울 종로구 북촌로 18,서울 종로구 재동 55,126.985838,37.578403,역사/유적지,과거 경험이 좋아서,Y,5.0,5.0,남,10~20,1,1,1,1,3,1,연인,5.0
54,벌말근린공원,강동구,,서울 강동구 강일동,127.1771,37.560071,자연,지인 추천이 있어서,N,4.0,4.0,남,30~40,1,1,1,3,1,2,혼자,4.0
115,고디바 코엑스몰,강남구,서울 강남구 영동대로 513,서울 강남구 삼성동 159,127.058487,37.513172,음식점/카페,과거 경험이 좋아서,N,5.0,4.0,여,30~40,3,3,1,3,3,1,연인,4.0
183,마일스톤 커피 한남,용산구,서울 용산구 한남대로27가길 26,서울 용산구 한남동 729-13,127.002645,37.537863,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,2,1,3,3,3,3,혼자,5.0
184,모카,종로구,서울 종로구 필운대로 25-2,서울 종로구 누하동 255,126.969038,37.578364,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,2,3,1,3,3,3,혼자,5.0
185,종묘,종로구,서울 종로구 종로 157,서울 종로구 훈정동 1-2,126.994213,37.576108,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,1,3,3,2,3,3,혼자,5.0
186,장수갈매기 본점,마포구,서울 마포구 도화길 46,서울 마포구 도화동 182-11,126.950712,37.541701,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,여,10~20,1,1,1,1,1,3,연인,5.0
187,대장장이화덕피자,종로구,서울 종로구 북촌로 42-4,서울 종로구 가회동 202-1,126.985355,37.580551,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,1,1,3,3,1,1,가족,3.0
188,스파오 롯데마트청량리점,동대문구,서울 동대문구 왕산로 214,서울 동대문구 전농동 588-1,127.048613,37.580295,쇼핑,가성비가 좋아서,Y,5.0,3.0,남,30~40,3,2,1,1,3,2,연인,4.0
189,런던베이글뮤지엄 안국점,종로구,서울 종로구 북촌로4길 20,서울 종로구 계동 102-1,126.9862,37.579169,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,50대 이상,2,1,1,3,3,3,혼자,5.0
190,봄날아트홀,종로구,서울 종로구 동숭길 39,서울 종로구 동숭동 1-153,127.004248,37.579997,문화시설,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,1,3,3,3,3,혼자,5.0
142,스타벅스 더종로R점,종로구,서울 종로구 종로 51,서울 종로구 공평동 70,126.983399,37.570836,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,남,30~40,1,1,1,3,3,1,혼자,5.0
191,포트링공방,마포구,서울 마포구 동교로 215,서울 마포구 동교동 198-24,126.923491,37.559251,테마시설,지명도/명소/핫플레이스,N,4.0,4.0,여,30~40,1,1,2,2,1,3,혼자,5.0
192,국립고궁박물관,종로구,서울 종로구 효자로 12,서울 종로구 세종로 1-57,126.974834,37.576563,역사/유적지,과거 경험이 좋아서,Y,4.0,5.0,여,30~40,2,3,3,3,3,2,혼자,4.0
193,소문난성수감자탕 별관,성동구,서울 성동구 연무장7길 4,서울 성동구 성수동2가 315-54,127.054606,37.543,음식점/카페,지명도/명소/핫플레이스,N,1.0,1.0,여,10~20,2,3,1,2,3,2,연인,1.0
30,창경궁,종로구,서울 종로구 창경궁로 185,서울 종로구 와룡동 2-1,126.9952,37.579417,역사/유적지,지명도/명소/핫플레이스,N,4.0,5.0,남,30~40,1,1,1,2,3,3,혼자,5.0
194,타운 앤 컨트리 햄버거스,동작구,서울 동작구 여의대방로26길 36,서울 동작구 대방동 416-16,126.922365,37.499226,음식점/카페,지인 추천이 있어서,N,5.0,5.0,남,30~40,1,3,2,3,2,3,혼자,5.0
